"['abai', 'absen', 'abu', 'acara', 'acik', 'acu', 'ada', 'adaptasi', 'adapun', 'adik', 'adnan', 'adopsi', 'adu', 'agen', 'agenda', 'agregat', 'agresif', 'agung', 'agustus', 'ahli', 'air', 'aja', 'ajaib', 'ajak', 'ajang', 'ajar', 'aji', 'akademi', 'akal', 'akan', 'akbar', 'akhir', 'akibat', 'akrab', 'akrobatik', 'akselerasi', 'akses', 'aksi', 'aktivitas', 'aktor', 'aku', 'akun', 'akurat', 'akut', 'ala', 'alam', 'alami', 'alangkah', 'alas', 'algojo', 'alhasil', 'ali', 'alias', 'alih', 'alir', 'alternatif', 'alur', 'aman', 'amat', 'amatir', 'ambil', 'ambisi', 'ami', 'anak', 'analis', 'anarki', 'ancam', 'ancang', 'anda', 'andal', 'anggap', 'anggota', 'anggun', 'angin', 'angka', 'angkat', 'angker', 'anjak', 'antar', 'antara', 'antero', 'anti', 'antisipasi', 'antusiasme', 'anut', 'apabila', 'apakah', 'apalagi', 'apes', 'apik', 'apit', 'aplikasi', 'apresiasi', 'april', 'arah', 'area', 'arena', 'arif', 'arti', 'artikel', 'arya', 'as', 'asa', 'asai', 'asal', 'asi', 'asing', 'asuh', 'asuransi', 'asyik', 'atas', 'atau', 'atlet', 'atmosfer', 'atraktif', 'atur', 'aura', 'awak', 'awal', 'awan', 'ayu', 'aziz', 'babak', 'baca', 'badai', 'badminton', 'bagai', 'bagaimana', 'bagas', 'bagi', 'bagus', 'bahan', 'bahas', 'bahaya', 'bahkan', 'bahwa', 'bahwasanya', 'baik', 'bakar', 'bakat', 'baku', 'bal', 'balik', 'ban', 'bandara', 'banding', 'bandit', 'bandung', 'bangga', 'bangkit', 'bangku', 'bangsa', 'bangun', 'bantai', 'bantu', 'banyak', 'bar', 'bareng', 'baris', 'baru', 'batas', 'batu', 'bau', 'bawa', 'bawah', 'bayang', 'bayar', 'bayi', 'beban', 'bebas', 'beberapa', 'beda', 'begitu', 'bek', 'bekas', 'bela', 'belakang', 'belanda', 'beli', 'belia', 'belok', 'belum', 'benar', 'bendera', 'bendung', 'benteng', 'bentuk', 'bentur', 'benua', 'berangkat', 'berani', 'berat', 'beri', 'beringas', 'berita', 'berkat', 'bersih', 'besar', 'besut', 'betapa', 'betul', 'bhayangkara', 'biar', 'biasa', 'biaya', 'bicara', 'bidang', 'bila', 'bilang', 'bina', 'bintang', 'biru', 'bisa', 'blok', 'blokir', 'bobol', 'boleh', 'bongkar', 'bonus', 'bos', 'boyong', 'buah', 'buat', 'buka', 'bukti', 'buku', 'bulan', 'bung', 'buntu', 'bunuh', 'bunyi', 'bursa', 'buru', 'buruk', 'bus', 'butuh', 'cabang', 'cahaya', 'camat', 'campur', 'capai', 'capek', 'cara', 'cari', 'catat', 'cebong', 'cedera', 'cegah', 'cekam', 'cela', 'celah', 'celaka', 'cepat', 'cerdik', 'cermin', 'cetak', 'cina', 'cinta', 'cipta', 'coba', 'contoh', 'cukup', 'cukur', 'cuma', 'cup', 'curi', 'daftar', 'dampak', 'damping', 'dan', 'dana', 'dapat', 'dar', 'dasar', 'data', 'daun', 'daya', 'de', 'defisit', 'degradasi', 'delap', 'demi', 'demikian', 'dengar', 'depan', 'deret', 'desa', 'desember', 'detik', 'dewasa', 'dewi', 'di', 'dia', 'dian', 'dias', 'didik', 'digdaya', 'dingin', 'dini', 'direktur', 'disiplin', 'diskus', 'dokumen', 'domestik', 'dominan', 'dominasi', 'dorong', 'drama', 'dua', 'duduk', 'duel', 'duga', 'dukung', 'dulang', 'durasi', 'dus', 'edar', 'efek', 'efektif', 'efisien', 'eks', 'eksekusi', 'eksekutor', 'ekstra', 'eliminasi', 'emas', 'ember', 'empat', 'empati', 'enak', 'enam', 'enggan', 'entah', 'epik', 'era', 'erat', 'erik', 'erti', 'euforia', 'evaluasi', 'fa', 'fajar', 'fakta', 'fantastis', 'fase', 'festival', 'final', 'firman', 'fisik', 'fit', 'fleksibilitas', 'fokus', 'formasi', 'foto', 'gagal', 'gambar', 'ganas', 'ganjal', 'gantung', 'gar', 'gari', 'gawang', 'gaya', 'gelar', 'geleng', 'gemar', 'gembira', 'gemilang', 'genap', 'generasi', 'gengsi', 'gera', 'geser', 'gilas', 'gin', 'giring', 'gol', 'grup', 'gugur', 'gulir', 'guna', 'hadap', 'hadiah', 'hadir', 'hajar', 'hak', 'hakim', 'hal', 'halau', 'ham', 'hambat', 'hampa', 'hampir', 'hancur', 'hanya', 'harap', 'harga', 'hari', 'hartawan', 'harus', 'hasil', 'hati', 'haus', 'hebat', 'helat', 'henti', 'heran', 'hilang', 'hindar', 'hingga', 'hitam', 'hitung', 'hormat', 'hotel', 'hujung', 'huni', 'ia', 'ialah', 'ibu', 'ideal', 'ihsan', 'ikat', 'ikut', 'imbang', 'ina', 'incar', 'indah', 'indonesia', 'induk', 'info', 'informasi', 'ingat', 'inggris', 'ingin', 'ini', 'inisiasi', 'inisiatif', 'insiden', 'inspirasi', 'intip', 'investasi', 'iring', 'isi', 'istimewa', 'isu', 'itu', 'jadi', 'jadwal', 'jaga', 'jala', 'jam', 'jamu', 'jangan', 'jangkau', 'janji', 'jantung', 'januari', 'jasa', 'jatuh', 'jauh', 'jawab', 'jawat', 'jaya', 'jebol', 'jegal', 'jelang', 'jelas', 'jika', 'johan', 'jua', 'jual', 'juang', 'juga', 'juli', 'juluk', 'jumat', 'jumlah', 'jumpa', 'juru', 'justru', 'juta', 'kabar', 'kabupaten', 'kah', 'kait', 'kaki', 'kaku', 'kala', 'kalau', 'kali', 'kalian', 'kalimat', 'kami', 'kamis', 'kan', 'kana', 'kanan', 'kandang', 'kane', 'kang', 'kans', 'kapan', 'karier', 'karya', 'kasih', 'kasihan', 'kasta', 'kata', 'kawak', 'kawal', 'kawan', 'kawasan', 'kaya', 'ke', 'kebun', 'kecil', 'kejar', 'kek', 'kelak', 'kelas', 'kelompok', 'keluar', 'keluarga', 'kemarin', 'kembali', 'kembang', 'kemelut', 'kemudian', 'ken', 'kenan', 'kendala', 'kendali', 'kendati', 'kepada', 'kepala', 'kerap', 'keras', 'kerja', 'kertas', 'ketang', 'ketat', 'ketika', 'ketua', 'khas', 'khawatir', 'khusus', 'ki', 'kini', 'kiper', 'kiprah', 'kira', 'kiri', 'kita', 'klasemen', 'klub', 'kolaborasi', 'kolega', 'komando', 'kombinasi', 'komentar', 'kompetisi', 'komposisi', 'konsekuensi', 'konsentrasi', 'konser', 'konsistensi', 'kontak', 'konten', 'kontra', 'kontribusi', 'koper', 'korban', 'kosong', 'kota', 'kotak', 'kreatif', 'kriteria', 'krusial', 'kualifikasi', 'kualitas', 'kuartet', 'kuat', 'kubu', 'kunci', 'kunjung', 'kuping', 'kurang', 'kursi', 'kurun', 'kutat', 'kutip', 'laga', 'lagu', 'lahir', 'lain', 'laju', 'laksana', 'lalu', 'lama', 'lambang', 'lambat', 'lambung', 'lang', 'langit', 'langkah', 'lanjut', 'lansir', 'lantar', 'laos', 'lapang', 'lapis', 'larang', 'latif', 'latih', 'layak', 'layan', 'layang', 'lebar', 'lebih', 'lega', 'legenda', 'legendaris', 'lelah', 'lemah', 'lenggang', 'lengkap', 'lengkung', 'leo', 'lepas', 'les', 'letak', 'level', 'lewat', 'libat', 'liga', 'lihat', 'lima', 'lincah', 'lini', 'logis', 'lokal', 'luar', 'lumrah', 'lupa', 'lusa', 'lutut', 'macan', 'magnet', 'mahadewi', 'mahal', 'main', 'maju', 'maka', 'makan', 'maki', 'maklum', 'maksimal', 'malah', 'malam', 'malang', 'malas', 'malu', 'mampu', 'man', 'mana', 'manajer', 'mancanegara', 'manfaat', 'maniak', 'manis', 'mantan', 'manusia', 'markas', 'mas', 'masa', 'masih', 'masuk', 'mata', 'matang', 'mati', 'mau', 'maulana', 'maupun', 'mayoritas', 'medali', 'media', 'mei', 'memang', 'memori', 'menang', 'menit', 'mentah', 'mental', 'menu', 'merah', 'mereka', 'meski', 'meter', 'metode', 'mil', 'milu', 'min', 'minat', 'minggu', 'minim', 'minum', 'mirip', 'misi', 'mistar', 'mobil', 'modal', 'moga', 'momen', 'momentum', 'momok', 'motif', 'motivasi', 'motor', 'mu', 'muda', 'mudah', 'muhammad', 'muka', 'muncul', 'mundur', 'mungkin', 'mungkir', 'mungut', 'muntah', 'musim', 'nada', 'naga', 'nah', 'nama', 'namun', 'nan', 'nanti', 'napas', 'nasi', 'naung', 'negara', 'negatif', 'ni', 'nih', 'nikmat', 'nila', 'nol', 'nomor', 'non', 'normal', 'nota', 'nyala', 'nyata', 'oktober', 'olah', 'oleh', 'opsi', 'optimal', 'optimis', 'orang', 'orasi', 'order', 'organisasi', 'otak', 'pada', 'padahal', 'pagi', 'pahit', 'pakai', 'pakan', 'paksa', 'paling', 'pamungkas', 'panas', 'pandang', 'panggil', 'panggung', 'panjang', 'para', 'paris', 'partai', 'partisipasi', 'paruh', 'pas', 'pasal', 'paspor', 'pasti', 'pasu', 'patut', 'paul', 'peka', 'pelan', 'peluit', 'penalti', 'pengaruh', 'pensiun', 'penting', 'penuh', 'per', 'peran', 'perang', 'percaya', 'perdana', 'performa', 'peringkat', 'periode', 'perlahan', 'perlu', 'persen', 'pertama', 'pesan', 'pesta', 'peta', 'piala', 'pihak', 'pikir', 'pilih', 'pinggir', 'poin', 'pojok', 'pola', 'posisi', 'positif', 'potensi', 'praktis', 'predikat', 'pria', 'prima', 'profesional', 'psikologi', 'puas', 'puasa', 'publik', 'pukul', 'pulau', 'puluh', 'puncak', 'punya', 'puruk', 'pus', 'pusing', 'putar', 'putus', 'ragu', 'rahayu', 'raih', 'raksasa', 'rama', 'ramah', 'ramai', 'rambah', 'ramu', 'rang', 'rangkai', 'rasa', 'rata', 'ratu', 'raup', 'raya', 'real', 'rebut', 'redam', 'redup', 'rekan', 'rela', 'remaja', 'remeh', 'rencana', 'rendah', 'reng', 'rengkuh', 'resmi', 'restu', 'riah', 'ribu', 'ribut', 'rindu', 'rival', 'ruang', 'rubah', 'rumah', 'rumor', 'runtuh', 'rupa', 'rupiah', 'rusa', 'rusak', 'rutin', 'sabar', 'saing', 'saji', 'saksi', 'salah', 'salam', 'sama', 'sambut', 'sampai', 'samping', 'sana', 'sandi', 'sangat', 'santa', 'sari', 'sasar', 'satu', 'saya', 'sayang', 'sebab', 'sebut', 'sedang', 'sedih', 'sedikit', 'segala', 'segar', 'segera', 'segi', 'sehingga', 'sejak', 'sejarah', 'sejati', 'sekaligus', 'sekarang', 'sekira', 'sektor', 'selain', 'selalu', 'selang', 'selasa', 'selebrasi', 'seleksi', 'selenggara', 'selesai', 'selisih', 'seluruh', 'semangat', 'sembilan', 'sementara', 'semifinal', 'sempat', 'sempurna', 'semua', 'senang', 'sendiri', 'sengit', 'seni', 'seniman', 'senin', 'sentuh', 'senyum', 'sepakat', 'serang', 'seri', 'serikat', 'sering', 'serta', 'seru', 'sesi', 'set', 'setan', 'setia', 'setiawan', 'sewa', 'si', 'sial', 'siap', 'sifat', 'sikap', 'sila', 'silang', 'simak', 'sin', 'sing', 'singkat', 'singkir', 'sini', 'sir', 'sisa', 'sisih', 'situasi', 'situs', 'skala', 'skenario', 'skuat', 'solid', 'sore', 'sosial', 'sosok', 'spirit', 'sport', 'sprint', 'sri', 'stadion', 'stadium', 'stamina', 'starter', 'statis', 'step', 'suasana', 'suatu', 'sudah', 'sudut', 'suka', 'sukses', 'sulit', 'sumah', 'sundul', 'sungguh', 'suporter', 'susul', 'susun', 'syarat', 'tadi', 'tahan', 'tajam', 'tajuk', 'tak', 'taktis', 'tali', 'tambah', 'tampak', 'tampil', 'tamu', 'tan', 'tanah', 'tanda', 'tanding', 'tang', 'tangga', 'tangguh', 'tanpa', 'tantang', 'tanya', 'tapi', 'target', 'tari', 'tegas', 'tekad', 'tekan', 'teknik', 'telah', 'telak', 'teman', 'tembak', 'tempa', 'tendang', 'tengah', 'tenggelam', 'tentang', 'tentu', 'tepat', 'tepi', 'ter', 'terang', 'terima', 'terpa', 'terus', 'tes', 'tetangga', 'tetap', 'tetapi', 'tiada', 'tiang', 'tiba', 'tidak', 'tidur', 'tiga', 'tiket', 'tilik', 'tim', 'timba', 'timur', 'tindak', 'ting', 'tinggal', 'tinggi', 'tingkat', 'tipis', 'titik', 'tolak', 'tonton', 'top', 'toreh', 'total', 'transfer', 'transformasi', 'tren', 'trio', 'trofi', 'tua', 'tubuh', 'tuhan', 'tuju', 'tumbuh', 'tumpu', 'tunduk', 'tunggu', 'tunjuk', 'tuntas', 'turnamen', 'turun', 'turut', 'tutup', 'uang', 'udi', 'uji', 'ujung', 'ukur', 'ulang', 'umpan', 'umum', 'unggul', 'ungkap', 'unjuk', 'unjung', 'untuk', 'untun', 'uras', 'urus', 'urut', 'usaha', 'usai', 'usia', 'utama', 'versi', 'via', 'video', 'visi', 'voli', 'wajar', 'wajib', 'wakil', 'waktu', 'walau', 'walaupun', 'waspada', 'wayang', 'we', 'yaitu', 'yakin', 'yakni', 'yang', 'yu', 'zet', 'zona']"
0.0,0.0,0.0,0.0,0.0,0.0,18.0925135137434,0.0,0.0,1.6506653247614638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2907300390241696,0.0,0.0,3.1353821793933996,0.0,0.0,0.0,0.0,14.144771666735064,0.0,2.206688246026933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.788100663565297,0.0,0.0,4.168641771400072,51.0,5.360432146415121,3.4505978861167357,0.0,0.0,0.0,0.0,10.373243230238122,0.0,0.0,0.0,0.0,0.0,1.3612172016472979,0.0,0.0,0.0,0.0,7.657238471633695,0.0,0.0,0.0,0.0,2.4522976709946303,0.0,0.0,0.0,0.0,0.0,2.026328938722349,3.310032369040399,0.0,0.0,0.0,0.0,0.0,0.0,2.478445691371558,0.0,0.0,0.0,0.0,0.0,1.6989700043360187,0.0,0.0,0.0,0.0,0.0,1.4670209278153366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81205755541682,8.528768524750694,1.7832908900360547,5.541403525456069,12.0,0.0,0.0,0.0,0.0,3.7445330650161166,1.2762064119389491,0.0,0.0,0.0,0.0,0.0,0.0,7.490275807776527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025353506612984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868083711261346,4.272806842183161,0.0,2.478445691371558,0.0,0.0,0.0,29.93295955859688,0.0,5.243026667167507,0.0,0.0,0.0,0.0,0.0,1.8502376796666677,0.0,0.0,1.815475573407456,0.0,2.151267675330649,2.5146421355571507,1.084320885700036,0.0,0.0,0.0,0.0,0.0,0.0,1.4522976709946303,1.5676910896966998,0.0,0.0,0.0,0.0,7.717675702857171,0.0,0.0,0.0,0.0,0.0,1.3496353290974825,1.6071996309803733,0.0,0.0,0.0,0.0,5.029284271114301,1.43805723188002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239222845685779,0.0,0.0,0.0,0.0,1.2481776883387055,0.0,4.654717868772661,0.0,0.0,0.0,0.0,2.4522976709946303,0.0,0.0,3.173992489784173,1.9751764162749679,0.0,0.0,0.0,5.720445453517629,0.0,0.0,0.0,0.0,0.0,0.0,1.9751764162749679,0.0,0.0,0.0,1.2481776883387055,3.3979400086720375,0.0,6.078986816167047,0.0,0.0,0.0,0.0,0.0,1.6989700043360187,1.8502376796666677,0.0,1.815475573407456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1353821793933996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1353821793933996,0.0,0.0,0.0,0.0,0.0,1.7533276666586115,0.0,0.0,1.4522976709946303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14904954991992,0.0,1.1970251658913242,16.082234234438577,2.026328938722349,0.0,0.0,0.0,27.8577732851803,0.0,0.0,0.0,0.0,0.0,0.0,2.699270658194965,0.0,0.0,0.0,0.0,0.0,0.0,72.62919463636293,10.361409077975843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460897842756548,1.8880262405560677,0.0,0.0,13.859248852719878,0.0,2.026328938722349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3496353290974825,3.5436926961242774,1.815475573407456,0.0,4.272806842183161,0.0,0.0,0.0,5.104669534178214,1.6283889300503116,2.5524128238778983,1.1812308987080924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2051430561135037,1.8880262405560677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5524128238778983,0.0,0.0,0.0,0.0,2.151267675330649,1.6071996309803733,0.0,0.0,0.0,0.0,1.5144455777434747,0.0,0.0,0.0,3.2907300390241696,0.0,0.0,0.0,0.0,1.239222845685779,1.5314789170422551,0.0,8.801247474450028,0.0,6.109243748081782,5.906154493540462,0.0,0.0,0.0,6.453803025991947,0.0,0.0,1.8502376796666677,0.0,3.771963203335726,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.662059265816483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4822608943720734,18.903489014943773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462672459156857,0.0,0.0,7.072385833367532,11.28961832594584,0.0,0.0,8.030125912126762,0.0,0.0,1.7832908900360547,0.0,0.0,0.0,0.0,0.0,0.0,1.5144455777434747,1.9751764162749679,0.0,0.0,0.0,0.0,2.084320885700036,0.0,3.8578987476843163,0.0,1.1585669140721486,0.0,0.0,3.453803025991948,0.0,0.0,2.151267675330649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605070701322597,1.8502376796666677,1.2051430561135037,0.0,0.0,1.5492076840026867,0.0,42.781580402241175,1.6741464206109866,1.7533276666586115,0.0,0.0,1.5314789170422551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.796818978828995,0.0,0.0,0.0,2.699270658194965,0.0,0.0,0.0,0.0,0.0,0.0,2.8218099716728107,0.0,0.0,0.0,1.43805723188002,0.0,0.0,0.0,0.0,1.5314789170422551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984931399576045,0.0,0.0,0.0,0.0,7.072385833367532,0.0,0.0,0.0,0.0,1.7533276666586115,2.699270658194965,4.951995974284391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7760524811121354,0.0,0.0,1.43805723188002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2051430561135037,0.0,0.0,11.659909321513556,1.3612172016472979,0.0,0.0,0.0,6.39657639356302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.929043577488294,0.0,0.0,0.0,0.0,3.567168708660147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3351046390766825,0.0,0.0,1.5492076840026867,0.0,0.0,8.465429915018433,3.256777860100623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676708637375587,3.7004753593333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062420293322305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462672459156857,5.096910013008056,1.2762064119389491,1.3731164249470056,0.0,0.0,1.6283889300503116,1.3166350689945572,0.0,1.6071996309803733,0.0,0.0,0.0,0.0,2.6547178687726607,0.0,6.780470257564267,0.0,0.0,0.0,4.9217956855130955,0.0,4.9217956855130955,0.0,0.0,0.0,7.657238471633695,0.0,11.89056236220049,0.0,12.27329366661028,0.0,0.0,0.0,0.0,0.0,27.96647977929844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.140445659975185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989700043360187,3.771963203335726,13.413293847510067,2.934041855630673,0.0,1.4109049858364053,0.0,0.0,0.0,19.898409489414497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862672662112839,0.0,0.0,2.230448921378274,0.0,0.0,0.0,0.0,0.0,13.48521619930956,0.0,0.0,0.0,2.4522976709946303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6506653247614638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6506653247614638,0.0,18.903489014943773,1.7533276666586115,0.0,4.168641771400072,0.0,6.795880017344075,0.0,0.0,0.0,0.0,0.0,2.2881781814070514,0.0,0.0,0.0,0.0,1.7832908900360547,0.0,0.0,0.0,4.048905987292447,0.0,0.0,8.465429915018433,0.0,0.0,0.0,0.0,0.0,2.4522976709946303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0984153680053734,0.0,0.0,0.0,4.460897842756548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40106278344601,1.7533276666586115,0.0,0.0,0.0,0.0,1.5869962448920865,0.0,0.0,2.084320885700036,3.9503528325499357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7533276666586115,2.084320885700036,0.0,0.0,0.0,0.0,0.0,7.657238471633695,0.0,2.571932498456211,0.0,4.703073269090099,0.0,0.0,0.0,3.9499052069836713,0.0,0.0,0.0,6.907606051983896,11.946230409476973,1.6989700043360187,0.0,2.4436974992327127,5.697075789577547,0.0,0.0,0.0,0.0,0.0,4.9045953419892605,1.4822608943720734,1.6283889300503116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3273589343863303,0.0,0.0,0.0,0.0,1.3731164249470056,4.9045953419892605,8.465429915018433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1902861594001,0.0,0.0,0.0,0.0,2.230448921378274,5.6851361810801935,0.0,0.0,0.0,0.0,39.796818978828995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5524128238778983,0.0,0.0,0.0,0.0,20.387640052032225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.906154493540462,0.0,0.0,0.0,1.5676910896966998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387640052032226,0.0,0.0,1.7252989430583678,0.0,0.0,0.0,14.071954955133755,0.0,0.0,0.0,1.1370272362160387,0.0,0.0,0.0,0.0,1.7252989430583678,1.2666610940327185,0.0,0.0,0.0,0.0,0.0,0.0,5.720445453517629,0.0,0.0,0.0,0.0,0.0,3.1353821793933996,0.0,1.8502376796666677,0.0,0.0,0.0,20.893329963885225,0.0,0.0,0.0,0.0,4.302535350661298,0.0,2.7224344032945957,0.0,0.0,0.0,4.168641771400072,3.3495167072143115,0.0,5.066644376130874,0.0,2.4522976709946303,11.232389517304055,0.0,0.0,0.0,2.5146421355571507,1.7252989430583678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3979400086720375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3853508813640172,0.0,1.7832908900360547,0.0,13.63186933463552,0.0,0.0,2.026328938722349,6.125915668169021,0.0,0.0,0.0,4.494165484665917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356893012983891,0.0,0.0,0.0,0.0,0.0,2.746232849894011,0.0,0.0,26.862852810709573,0.0,0.0,0.0
